f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,target_time_min
17.50033593180309,10.035468428737747,80,40,1,0,11,1,2,2,1,1.0,1.986232246830628,2,25,27.535804360540837
11.90019952457323,7.228308419319628,165,21,1,1,8,2,1,1,2,1.0,2.7822643147649235,4,31,19.128507943892856
2.12100998469758,4.92807120147567,295,22,2,2,8,2,3,2,1,0.6666666666666666,1.1000332129372374,0,17,12.928071201475671
2.226135131353272,14.682164789483222,95,6,1,0,12,2,2,1,1,0.5,3.0180203030687975,5,38,26.682164789483224
1.3536756285737712,4.636052603358138,15,9,3,0,16,3,3,3,1,1.0,1.1957453166245289,1,23,20.636052603358138
10.651566397979524,9.75051340812212,227,18,1,0,18,0,3,3,2,1.0,0.9546347652789104,3,14,27.75051340812212
1.6688982590930652,4.468097733560526,27,3,3,0,16,3,3,2,2,0.6666666666666666,0.5299587702015902,5,14,20.468097733560526
4.495565156336941,3.0554507142121734,107,24,3,0,12,1,2,2,2,1.0,1.2042808662547146,5,29,15.055450714212174
2.0040032418872125,6.8876690164553445,76,23,1,1,9,3,2,1,1,0.5,0.504777200801912,4,13,15.887669016455344
15.792384949370103,11.126189463059085,207,26,1,1,20,3,1,1,1,1.0,3.4645861710613093,2,12,31.126189463059085
7.009133131400402,2.488197963128654,265,32,2,0,7,3,1,1,1,1.0,1.8303594488837953,2,42,9.497331094529056
5.167786517902962,1.743837959098055,247,13,3,2,12,1,2,1,1,0.5,3.4290567534962118,3,40,13.743837959098055
2.4311386067642116,2.7628274383197753,226,36,1,1,19,2,2,2,2,1.0,2.354263098555894,0,22,21.762827438319775
9.104967867081442,8.728600841047585,172,30,1,1,8,3,3,1,2,0.3333333333333333,3.2395198430585066,4,27,17.83356870812903
13.739217222323095,19.49983072741946,188,43,1,2,19,3,1,1,1,1.0,1.416531038756629,4,40,38.499830727419464
4.651295741064111,3.206202805342362,194,32,1,1,19,2,3,1,2,0.3333333333333333,1.2767426748490867,4,13,22.20620280534236
12.754360125207167,3.67684204104704,243,53,1,0,10,2,2,2,1,1.0,3.267613679387102,5,24,16.43120216625421
10.53540361807868,12.853124255956496,26,34,1,0,10,2,3,3,2,1.0,2.561825121656307,5,40,23.388527874035177
8.99854875196824,10.037387357633063,68,56,1,1,6,3,1,1,1,1.0,2.640319608257188,1,50,19.035936109601302
2.390253950549375,2.0884245690708627,219,29,3,0,6,3,2,1,1,0.5,3.132614388460376,2,42,8.088424569070863
4.288696930591614,5.068329303075297,162,0,2,2,12,2,2,1,1,0.5,1.7238617717507996,3,14,17.068329303075295
11.718408989809738,7.729926481690131,43,37,1,2,5,3,1,1,2,1.0,1.3476237866257932,1,10,19.44833547149987
5.056544232673017,8.273863688828683,31,57,1,1,17,3,3,2,2,0.6666666666666666,1.151328084115028,1,38,25.273863688828683
3.7120199594266814,4.424323379623969,282,32,3,2,13,3,1,1,1,1.0,3.0512301580670314,5,19,17.42432337962397
2.7614717138073153,2.741032112266872,213,54,2,0,14,3,1,1,1,1.0,1.288622549749136,5,25,16.741032112266872
2.8886558187477593,4.279179144140019,157,41,3,1,20,0,2,1,1,0.5,1.9032040138762796,2,17,24.27917914414002
2.1960266894632827,1.9368405675029678,17,40,3,2,16,2,1,1,1,1.0,1.1792615593747378,5,11,17.93684056750297
3.459253134576122,1.4760794360104272,1,60,3,1,6,1,1,1,1,1.0,1.2324132186313577,1,50,7.476079436010427
16.444980433183925,14.277679867784464,180,41,1,0,18,3,2,1,2,0.5,2.6820060318912837,1,17,32.277679867784464
8.0302312797252,4.58200540756547,190,25,3,1,5,2,1,1,1,1.0,3.3165976790991305,0,20,12.61223668729067
13.290813204534977,4.758866503430764,82,29,1,0,16,2,2,1,1,0.5,0.3727197872042684,0,20,20.758866503430763
14.592957024994089,5.629389250199718,105,42,1,2,12,3,3,1,1,0.3333333333333333,2.013648978480943,4,17,20.222346275193807
6.477564992056898,4.635881949814773,173,28,2,1,10,3,1,1,1,1.0,1.354536936750333,2,17,14.635881949814774
5.428540863507653,7.577440796378471,61,7,2,0,15,3,2,1,1,0.5,3.3216147159577667,3,28,22.577440796378472
0.8143156310165361,8.17040509427101,129,22,2,1,10,1,1,1,1,1.0,1.7121814889003482,3,31,18.17040509427101
12.583636203074601,6.747790443014818,93,40,1,1,5,1,1,1,1,1.0,2.2294629059158284,5,34,19.33142664608942
13.488507399827904,5.087911473842192,254,3,1,1,5,3,1,1,2,1.0,2.3506120133825927,4,15,18.576418873670097
4.3445158220288915,2.930365297915581,295,39,3,0,8,2,1,1,2,1.0,2.6416057512550113,0,23,10.930365297915582
5.055432886861591,19.101983968025497,53,44,1,0,17,0,1,1,1,1.0,1.4924173997726629,0,47,36.10198396802549
2.7931967935909077,4.356280964308352,241,17,2,2,5,2,2,2,2,1.0,1.4955252536007513,2,46,9.356280964308352
4.074869519688452,1.9843499812111827,278,15,2,0,8,2,2,2,2,1.0,0.3318972446068384,4,31,9.984349981211183
2.92592496887679,1.565893881644042,192,16,3,1,20,3,1,1,1,1.0,1.5706494758475071,3,47,21.56589388164404
2.0744614181037893,3.452442985143211,100,45,3,0,8,3,3,3,1,1.0,1.6276968898482742,1,13,11.452442985143211
5.962433655801013,2.082363249254169,74,4,2,0,18,2,2,1,1,0.5,1.6011893551069705,5,43,20.08236324925417
5.167996143092975,12.491165919594705,175,42,1,2,19,3,1,1,1,1.0,1.6405056703310192,4,49,31.491165919594707
3.443369213145967,9.146685656285573,291,28,2,2,17,3,1,1,2,1.0,3.148699468730146,4,33,26.146685656285573
8.414078824317562,9.607844077581644,281,22,1,2,13,2,3,2,1,0.6666666666666666,1.810097313383569,4,43,22.607844077581646
6.752212925405301,4.163599864623132,146,59,2,2,18,3,1,1,2,1.0,3.0582899184578483,0,49,22.16359986462313
6.778799791278956,11.642416446235002,164,44,1,2,16,3,1,1,2,1.0,2.3137100207190247,5,48,27.642416446235003
3.108238559325342,5.419245664619245,90,2,3,2,18,0,1,1,2,1.0,0.5174555194457847,0,20,23.419245664619247
0.40611518817148334,3.233255319566873,55,9,3,2,13,3,3,2,2,0.6666666666666666,2.0418678765881824,1,34,16.233255319566872
3.179722237014408,6.802576317250592,232,59,2,0,6,3,1,1,2,1.0,0.5761126289932239,3,14,12.802576317250592
3.6328242568583913,5.106801643052599,170,44,2,0,12,3,3,2,1,0.6666666666666666,3.3194762292794184,3,42,17.1068016430526
2.5217020060305537,9.166396868894317,124,3,2,0,10,0,3,3,1,1.0,0.8245077169535314,5,27,19.166396868894317
3.2406151014251465,7.871071953376228,109,14,2,2,11,1,2,1,2,0.5,1.1426590040240179,2,26,18.87107195337623
6.080225173008708,2.2360217143202337,103,31,2,0,12,3,3,1,1,0.3333333333333333,2.1411094809788,4,37,14.236021714320234
4.171363157970658,4.450346521064438,97,17,2,2,12,3,3,2,1,0.6666666666666666,3.009407431238006,5,14,16.45034652106444
3.167933462511013,7.462289618330073,282,56,2,2,14,0,3,2,1,0.6666666666666666,2.2660383462196396,4,15,21.46228961833007
0.3454248990976931,0.8720584785785729,26,39,2,0,8,2,2,1,2,0.5,1.4145834290817798,2,11,8.872058478578573
8.92613927767848,6.0586932326927725,117,20,1,1,12,2,3,3,1,1.0,2.16097255090825,4,20,18.05869323269277
2.3881157058315963,4.022932325245661,34,22,2,2,15,2,2,2,1,1.0,0.5752502973888594,1,21,19.022932325245662
1.4591238653920358,0.665715054810991,245,3,3,0,6,3,2,1,1,0.5,0.8248910490016751,2,44,6.665715054810991
7.620622117934958,9.837686172921353,233,31,1,2,8,3,3,3,1,1.0,2.68507135234313,2,38,17.83768617292135
3.2003027017821255,5.955427551705672,55,37,2,0,8,2,1,1,1,1.0,1.0876401491087226,2,39,13.955427551705672
16.52506055598294,14.056377842958627,116,60,1,2,19,2,2,1,1,0.5,2.5390924841183398,2,33,33.056377842958625
13.288094038832325,18.983245183826636,112,52,1,2,14,3,3,3,1,1.0,0.7020132224847996,5,14,32.98324518382664
6.859585426930093,0.77851506688694,164,31,3,1,18,3,1,1,1,1.0,1.7527111413382057,2,42,18.77851506688694
5.185021115313761,4.37079752259727,37,40,3,2,13,2,1,1,2,1.0,1.6086759290355206,0,33,17.37079752259727
6.912550520699606,1.9205775910257008,21,43,1,1,20,1,3,1,2,0.3333333333333333,2.0530230542119696,4,47,21.9205775910257
6.89838887614738,4.223055899579362,86,24,2,0,13,3,2,2,2,1.0,2.7317932884129594,1,24,17.22305589957936
13.305564229872127,14.847807067794276,93,30,1,1,9,2,1,1,2,1.0,1.6375305155143531,1,40,28.153371297666403
5.959185907780323,2.631838925588888,57,59,2,2,10,3,2,1,1,0.5,1.365666911709558,4,22,12.631838925588887
5.7536898123975115,2.348985083757865,6,12,2,2,8,1,2,2,2,1.0,3.0025937224160377,2,29,10.348985083757865
9.747531263140123,3.0001019434857494,46,19,2,0,8,0,2,2,1,1.0,2.1622497530011437,4,46,12.747633206625872
1.8537622703474599,1.8537886364545293,43,7,3,2,14,3,1,1,1,1.0,0.7033317888743374,0,35,15.85378863645453
6.553923077369734,7.285515021507742,177,41,2,0,5,1,1,1,1,1.0,1.486376098509907,0,28,13.839438098877476
8.318441792790923,10.098239144763584,256,20,2,0,13,0,1,1,2,1.0,1.10678601533964,2,31,23.098239144763582
4.817871717012621,1.6366001269093513,281,43,3,2,12,0,2,2,1,1.0,1.8493041081202533,1,20,13.636600126909352
5.0370269975035304,12.706029632217163,68,1,1,2,14,3,3,2,2,0.6666666666666666,0.5322675819279171,4,23,26.706029632217163
2.9131454015726095,2.712286046195128,69,0,2,1,20,2,3,3,1,1.0,1.0909099324202247,4,41,22.71228604619513
3.2622542861450103,1.7564926718427938,257,39,2,0,13,2,1,1,1,1.0,1.3934581896658251,3,40,14.756492671842794
1.6669460435111387,8.114234517205643,263,7,3,1,19,1,2,2,2,1.0,1.1817067486203798,5,10,27.114234517205645
5.93933814007201,0.7889536113908443,62,44,3,2,18,2,3,2,1,0.6666666666666666,1.9067065831708523,3,35,18.788953611390845
0.8387211948244442,7.073395096757935,171,56,3,2,15,1,1,1,2,1.0,2.4732329652145424,4,23,22.073395096757935
7.215017763010144,10.432860283738249,145,26,1,1,7,0,1,1,1,1.0,2.2963750993881695,1,45,17.647878046748392
14.183955493839727,3.919735049115774,248,26,1,0,9,1,3,1,1,0.3333333333333333,1.7188227528735551,1,42,18.1036905429555
2.709366397225977,2.3291726001998625,182,20,3,1,14,0,2,2,2,1.0,1.0227783676546067,4,24,16.32917260019986
10.691717967952897,11.94644313240207,241,40,1,0,18,1,2,2,2,1.0,0.871713741730923,4,18,29.94644313240207
4.690711799649059,9.454226066513796,4,42,2,0,10,2,1,1,1,1.0,1.3864435899067438,1,43,19.454226066513797
4.350046575908372,4.53791576552047,180,8,3,2,20,3,1,1,1,1.0,2.75817946753968,4,28,24.53791576552047
3.509073055096801,4.362788860135392,281,25,1,0,17,0,1,1,2,1.0,1.3789922246007909,5,28,21.362788860135392
7.8807380465881,8.956388621604372,263,46,1,0,19,0,3,1,2,0.3333333333333333,2.410381421467523,5,24,27.956388621604372
5.20568810372813,2.3496992437403166,27,48,3,2,7,3,3,3,2,1.0,1.2099854111968604,4,15,9.349699243740316
1.4618410413642091,2.0180603082386006,101,31,2,0,8,3,1,1,2,1.0,1.467754578156875,0,21,10.018060308238601
5.884033083650031,6.19198801899217,64,31,2,0,12,2,2,1,2,0.5,0.8824301602601273,1,14,18.19198801899217
3.383589836727481,6.829825931678331,216,33,1,0,18,2,3,3,2,1.0,0.5704773427439183,1,14,24.829825931678332
4.872090790688866,1.7633034739625637,248,48,2,0,7,2,2,2,1,1.0,1.3227196324351735,1,45,8.763303473962564
7.69243715869563,8.784653097625934,242,39,1,2,20,0,1,1,1,1.0,1.4875531273515663,1,40,28.784653097625934
3.032619450665549,3.602158622666799,25,44,3,1,9,1,2,1,1,0.5,0.30246781482055585,4,25,12.6021586226668
17.862837479384805,2.7785228273809577,189,14,1,2,16,0,3,2,2,0.6666666666666666,3.0685857970796433,2,44,20.641360306765762
3.9090420057522306,7.56557613781981,130,9,1,1,10,3,2,1,1,0.5,1.174928158678317,2,26,17.56557613781981
4.702089215274116,6.648412839862701,271,39,2,2,11,1,2,1,1,0.5,2.0236841385368174,3,41,17.6484128398627
8.44637919369139,3.33785652576207,251,12,1,0,17,2,2,2,2,1.0,1.8177980360147827,3,17,20.33785652576207
9.39318529495467,6.534329119615143,218,19,1,1,8,0,2,1,2,0.5,1.9838139373081762,3,28,15.927514414569814
5.867187103243167,3.851667679643493,202,48,2,0,6,2,2,2,1,1.0,0.9028191310959801,2,24,9.851667679643493
12.63399656144386,5.803887174143135,203,45,1,1,13,2,3,3,2,1.0,0.5463197019342452,3,45,18.803887174143135
3.129153232861427,6.089426883917961,252,31,3,1,8,3,2,2,1,1.0,2.5309569276178387,2,13,14.08942688391796
0.8068131629800931,11.129298421197104,63,5,1,2,16,1,2,2,1,1.0,1.4752344963880895,1,49,27.129298421197106
2.563378490411061,3.1727155798335236,136,27,3,0,19,3,2,2,1,1.0,3.0171569211429414,1,45,22.172715579833522
11.007438272299543,9.106587349683616,197,12,1,2,15,1,3,1,1,0.3333333333333333,1.4848998529327044,2,12,24.106587349683615
6.943595161933058,2.1402013872982777,37,49,1,2,19,1,3,1,2,0.3333333333333333,1.4024309278236093,1,36,21.140201387298276
1.2700019467015824,5.6047394821858845,212,7,2,1,10,3,1,1,1,1.0,0.7975873950656777,4,40,15.604739482185884
15.452501393926664,18.600216088014296,46,10,1,0,14,2,2,1,1,0.5,1.4849342752029597,5,36,34.05271748194096
9.220531043494578,8.62480597870132,124,33,1,2,17,3,1,1,1,1.0,1.5189092552278305,3,50,25.624805978701318
5.392751468320066,3.141158674367222,188,15,1,1,19,3,1,1,2,1.0,1.0428085619086123,2,15,22.141158674367222
14.662546335793952,7.650588516524425,29,39,1,1,16,0,3,3,2,1.0,1.5388205298941269,2,14,23.650588516524426
9.64456136512407,1.540778685631902,5,18,1,0,19,0,2,2,2,1.0,1.5813019551862975,0,18,20.540778685631903
1.655171063378763,10.644538586814651,100,34,2,2,5,2,2,1,2,0.5,2.541215862758078,1,13,15.644538586814651
4.134236233170058,5.151157500412564,11,2,3,1,11,0,3,2,2,0.6666666666666666,1.44253021395131,4,36,16.151157500412566
6.472646304077368,6.024954113501299,133,16,1,2,14,1,2,2,1,1.0,1.4694096646342496,2,41,20.0249541135013
6.19139909368601,3.4385681664636647,212,45,2,0,12,2,3,2,1,0.6666666666666666,1.1792741524449843,1,30,15.438568166463664
8.449175014611221,8.820335817042988,50,34,1,0,13,3,3,3,1,1.0,2.9091158551057084,3,49,21.820335817042988
2.4954213852203124,1.1987571297227015,103,29,2,2,16,2,3,3,2,1.0,1.8594474882392118,3,44,17.1987571297227
12.736004320206337,14.234383880019083,155,33,1,0,15,3,2,2,2,1.0,2.4866488061951624,4,11,29.23438388001908
1.7983249867882667,2.1241618677109693,192,59,3,0,15,0,2,1,1,0.5,2.1762485867892543,0,33,17.12416186771097
4.514296957063304,2.6791234752465396,177,8,1,0,15,3,2,1,2,0.5,1.8215980653410115,5,44,17.67912347524654
6.597543857314953,11.231923861082523,41,55,1,1,17,0,3,2,1,0.6666666666666666,1.8685919587079314,3,16,28.23192386108252
6.872023711952039,1.0688692703406093,121,46,3,2,6,0,1,1,2,1.0,1.7388313190511062,3,25,7.940892982292649
6.441347099159719,5.651581052484603,244,13,3,2,15,3,1,1,2,1.0,2.0080573751288773,5,19,20.6515810524846
7.533563785859206,0.459602583413697,48,39,3,1,10,3,3,1,1,0.3333333333333333,3.3324241187647416,5,38,10.459602583413696
3.7981344407792275,2.3489816619191535,299,11,2,0,13,1,1,1,1,1.0,0.9316458815816915,3,18,15.348981661919154
7.08014624821773,2.0836986089854044,197,27,1,0,18,1,1,1,2,1.0,0.6922573523711884,0,21,20.083698608985404
0.3081910391224746,3.067338789945846,209,1,3,2,5,0,3,3,1,1.0,1.3185430215495026,3,25,8.067338789945847
4.475771594954278,2.3538319329997304,131,21,3,0,17,2,3,2,1,0.6666666666666666,1.939716140212059,3,32,19.353831932999732
11.129449070058325,2.2959683706914387,178,1,1,0,15,3,2,2,1,1.0,1.9326263183604384,1,24,17.29596837069144
7.72500800906997,6.6377093551707445,116,38,2,2,5,3,1,1,1,1.0,1.1612295748774146,1,46,14.362717364240716
1.730947439503065,4.255718486123383,6,7,3,1,12,3,1,1,1,1.0,0.7533389899871208,4,49,16.255718486123385
1.1222952235319097,2.2613579837464575,26,48,3,2,17,1,1,1,2,1.0,1.338996833776511,4,47,19.261357983746457
3.4653211012107294,0.48631319257121064,177,25,2,2,11,0,1,1,2,1.0,2.0489552809825677,2,40,11.486313192571211
5.267568947052418,6.580216252567814,225,31,3,1,20,0,1,1,1,1.0,2.1440643988969286,5,22,26.580216252567816
2.231485162310326,4.335437166799705,64,6,3,1,17,3,3,1,2,0.3333333333333333,1.8198510362406086,5,23,21.335437166799707
5.429421932989324,2.370261222205425,154,8,1,1,9,0,3,3,1,1.0,2.9490080708833584,3,42,11.370261222205425
3.2012157223310194,6.352410300525681,90,39,2,1,12,0,3,3,2,1.0,1.718809941557177,1,12,18.35241030052568
4.401583518229391,2.9187819113590407,10,52,3,0,17,2,3,2,1,0.6666666666666666,2.1222628577772986,0,46,19.91878191135904
5.089261353774174,6.054749871853941,138,55,2,2,15,2,2,1,1,0.5,0.3770323307857874,3,32,21.054749871853943
4.628278378866679,4.752789914433326,134,5,2,0,5,2,2,2,2,1.0,2.0179198716758218,3,26,9.752789914433325
2.330226624696425,3.9192053838211076,161,39,3,1,19,0,2,2,2,1.0,0.5651744813484966,4,44,22.919205383821108
7.860561361858425,15.589340276022455,94,41,1,1,16,1,3,3,2,1.0,0.8995165362704122,2,44,31.589340276022455
4.640595813906349,4.784010591239327,182,8,3,1,14,2,3,3,1,1.0,1.9385284733137778,0,43,18.784010591239326
10.340483191728186,11.624931697537084,178,9,1,0,8,0,1,1,2,1.0,1.6487625067863452,4,43,21.96541488926527
3.4288529163431103,1.0354312203850127,88,56,3,0,14,2,2,1,1,0.5,0.7703380969837279,0,47,15.035431220385012
9.58406705463557,15.288645258772386,62,29,1,1,15,2,3,3,1,1.0,1.770065060446438,5,43,30.288645258772384
3.986544437800668,3.5182829858914957,137,48,2,2,7,2,1,1,2,1.0,2.9134841973532715,1,43,10.518282985891496
6.252157904659032,4.55924962145719,154,38,2,1,14,3,3,2,2,0.6666666666666666,2.910659264145741,0,15,18.55924962145719
6.653526861404338,0.7029351905334297,197,7,1,0,14,3,2,2,2,1.0,2.5957022976073127,5,44,14.70293519053343
8.930590289606817,4.263824376254101,20,19,2,0,7,3,3,1,1,0.3333333333333333,2.8802868470811256,0,10,13.194414665860918
14.387183193442445,10.051731630273201,215,56,1,1,9,0,2,1,2,0.5,1.3591378435014785,0,13,24.438914823715645
6.110369836316035,2.5522959783009114,71,39,2,2,14,1,2,1,2,0.5,2.7700269248293288,0,17,16.55229597830091
1.2942039618489407,5.622562102499498,126,50,3,1,18,3,1,1,2,1.0,2.2723467052659116,2,45,23.622562102499497
13.258072274109999,9.003348141585773,130,23,1,2,8,1,3,1,1,0.3333333333333333,2.2980702337155847,4,15,22.261420415695774
1.9152110454278843,1.2798047687143483,69,48,3,1,8,3,3,3,2,1.0,2.3928155542427443,3,36,9.279804768714348
3.574576641769217,3.3607148405222045,97,5,1,0,20,3,2,2,1,1.0,0.26004733303027017,5,37,23.360714840522206
1.9623918370897773,2.4660859666555517,141,59,3,0,11,0,2,2,2,1.0,1.6048690442459483,3,18,13.466085966655552
2.2914260351155753,2.5812071783163213,34,6,2,1,15,1,3,2,2,0.6666666666666666,1.3279752092660724,5,22,17.581207178316323
11.33074993069881,10.636627460857017,159,60,1,0,17,2,2,2,1,1.0,2.130059135625243,5,46,27.636627460857017
6.450760669833083,5.629330340368971,186,44,2,2,19,2,3,2,2,0.6666666666666666,2.294038179003201,4,39,24.62933034036897
3.78992399379984,19.83985271877013,166,54,1,1,7,3,1,1,2,1.0,1.503441196956183,1,18,26.83985271877013
5.040559038561504,0.9397202629983832,220,17,3,1,20,3,2,1,1,0.5,1.5178047234481533,3,49,20.93972026299838
4.209783094035939,4.29574140698432,51,33,2,1,13,0,1,1,1,1.0,0.8770613885566396,3,13,17.29574140698432
1.2545287715593847,8.565221589754126,213,41,3,2,18,0,1,1,2,1.0,2.4293947645209,5,25,26.565221589754124
1.4254926686334906,13.944309038772392,226,5,1,1,13,1,3,1,1,0.3333333333333333,1.9351585450945767,1,36,26.944309038772392
3.4200893869081694,7.174569045301933,23,28,2,0,5,1,2,2,2,1.0,1.3334249861314145,4,14,12.174569045301933
5.366866661348503,2.6744324692116734,248,13,2,1,9,3,1,1,1,1.0,2.077645909192067,1,40,11.674432469211673
5.371828979322945,2.562452632633426,178,32,2,2,13,3,1,1,1,1.0,2.1168599804320944,0,31,15.562452632633427
2.1071793077017307,3.6679481310610482,134,35,3,0,16,3,3,2,1,0.6666666666666666,0.7161534322560715,0,40,19.66794813106105
2.7584916055225586,1.77350445282403,293,15,3,2,11,2,1,1,1,1.0,2.461774369268626,5,40,12.77350445282403
11.743417388322069,19.474653488876854,103,16,1,0,10,0,3,3,1,1.0,0.6259325721182757,5,50,31.218070877198922
2.686826953553747,0.9528287718224653,174,17,2,0,11,2,3,1,2,0.3333333333333333,1.5414945519186833,5,43,11.952828771822466
2.175173179572773,0.1619651761012596,255,49,2,0,9,0,3,2,1,0.6666666666666666,1.516936308147789,5,43,9.16196517610126
8.424927391214084,8.70218734868308,261,10,1,0,12,2,1,1,2,1.0,2.197559890103422,5,50,20.70218734868308
2.877756466725236,5.194589609366284,258,20,3,1,20,2,1,1,2,1.0,2.792867255185079,1,23,25.194589609366282
6.148627496392878,2.4834087367567035,125,9,3,2,7,3,3,1,1,0.3333333333333333,2.203613829540206,2,34,9.483408736756704
3.2355825700078644,1.2067779584122822,93,34,3,0,7,0,3,3,2,1.0,0.1858707254298176,0,47,8.206777958412282
2.6517459444482303,1.428410696677293,163,43,3,2,8,1,1,1,2,1.0,0.9600682814399636,4,13,9.428410696677293
13.173271776989056,6.917672928314044,279,0,1,0,5,3,3,2,1,0.6666666666666666,1.9283455510778544,4,19,20.0909447053031
1.6486418899306012,2.6319868474286503,266,3,3,0,14,0,2,2,1,1.0,0.3975470432606061,1,43,16.63198684742865
4.404942057501314,4.427067780610241,177,18,2,0,18,0,3,1,2,0.3333333333333333,2.063148580892736,0,35,22.42706778061024
5.301336208245096,7.093805000635673,80,6,2,1,8,1,2,2,2,1.0,1.6245930600809506,3,18,15.093805000635673
0.695327120343561,1.0742646930940694,154,17,3,0,10,3,2,1,1,0.5,1.7285957419255862,3,29,11.074264693094069
5.250572125957633,0.8787292162040216,129,40,3,0,19,1,1,1,2,1.0,1.671597333409407,5,29,19.87872921620402
3.5409787078099497,3.8564824940381963,12,28,2,2,18,3,1,1,2,1.0,1.5264695085286024,0,45,21.856482494038197
4.483310060400031,4.8984390311199775,89,11,2,2,20,1,3,2,2,0.6666666666666666,2.325043656231027,0,22,24.898439031119977
2.670114923066798,5.388867032467,162,41,3,2,7,2,3,1,2,0.3333333333333333,0.3072196044362873,5,12,12.388867032467001
10.625432144557195,12.446871621823087,82,52,1,0,19,3,1,1,2,1.0,0.6512308928343107,3,38,31.446871621823085
9.720662593277366,4.326931043518842,257,60,2,1,7,3,2,1,1,0.5,2.9203469491133043,1,23,14.047593636796208
2.628789315809924,6.511663087902551,234,10,2,0,8,3,2,1,1,0.5,1.3198253954067578,0,42,14.511663087902551
7.0044346688228005,1.4332889192016534,18,10,3,1,8,2,2,2,2,1.0,2.1933449011674964,2,36,9.433288919201653
2.6959646782999176,4.995791341757959,37,33,2,2,18,0,1,1,2,1.0,3.210109341812291,5,46,22.995791341757958
4.185524165107584,2.7985235995380706,85,38,3,0,9,2,2,1,1,0.5,2.376074156389719,1,29,11.79852359953807
1.787466767954308,2.850857094059146,176,4,2,0,6,3,3,2,2,0.6666666666666666,0.22625273271142968,3,39,8.850857094059146
5.17599338938207,3.8326526115752273,121,39,3,0,10,0,2,2,2,1.0,2.3790941076873384,1,10,13.832652611575227
13.543113761290458,9.094068207377463,150,27,1,2,11,3,2,1,1,0.5,1.3290642840769422,5,44,22.63718196866792
2.1188978826549842,6.539473246113391,32,15,3,2,10,2,2,1,2,0.5,1.084912701156218,2,32,16.539473246113392
6.282080129953377,11.800765564643692,274,5,1,1,17,1,3,1,2,0.3333333333333333,1.6118159987191392,2,43,28.80076556464369
13.379870225271452,10.905707003496598,237,42,1,0,20,3,1,1,2,1.0,3.3213521527820444,5,34,30.905707003496598
6.027242378653168,5.299274405149113,36,38,3,1,15,3,1,1,2,1.0,1.5703344457113315,4,39,20.299274405149113
3.333464974167626,3.571418976318083,224,25,3,0,18,3,1,1,2,1.0,0.775438318899267,4,16,21.571418976318082
3.6302081363007876,4.149058779207097,83,40,2,2,13,3,3,3,2,1.0,0.7783012013888903,5,38,17.149058779207095
3.3308253847798595,2.759319851434723,85,12,3,0,19,1,2,1,1,0.5,0.2909705764094558,5,48,21.75931985143472
4.375874130120868,3.3986872962989803,176,21,2,2,18,3,3,2,2,0.6666666666666666,1.329260467242559,0,25,21.39868729629898
3.9834759943943667,6.513082680005523,26,26,3,1,16,1,2,1,1,0.5,1.1149442027367784,3,40,22.513082680005525
1.9666989821185363,3.7488641930989566,109,34,3,0,8,2,1,1,1,1.0,2.8139001313658434,1,48,11.748864193098957
4.575727308435955,8.155405017230743,6,38,1,0,20,2,3,3,1,1.0,1.8089161991795641,4,38,28.15540501723074
7.692601003897288,12.765256876175153,221,21,1,0,8,0,1,1,2,1.0,1.6649341098863868,3,21,20.76525687617515
3.783434768148054,4.331283423814907,230,56,3,1,11,0,1,1,2,1.0,3.0771522257652935,0,13,15.331283423814906
8.291213476730125,2.6867773961422463,230,60,3,2,16,2,3,3,2,1.0,2.653857831011533,5,30,18.686777396142247
10.418403714439288,11.749595743770952,100,16,1,0,13,3,3,1,1,0.3333333333333333,1.8293404222173562,5,15,24.749595743770954
8.835040501133959,8.767355568929815,126,44,1,0,14,3,1,1,1,1.0,1.3309283367092668,1,18,22.767355568929815
9.013083402311768,3.7676183112829156,254,57,2,1,5,3,3,1,2,0.3333333333333333,2.1968327806094448,4,16,12.780701713594684
4.449196135466463,3.5499989318003613,270,19,2,0,19,0,2,1,1,0.5,3.3974290006180925,5,22,22.54999893180036
9.53539568853289,10.681352099028238,259,48,1,0,16,2,3,1,2,0.3333333333333333,1.3465319586761781,3,15,26.68135209902824
7.165513608439091,6.3164554978277785,124,46,1,1,11,1,2,1,2,0.5,2.9112262907445583,0,35,17.31645549782778
2.495444452363927,3.6425477935462642,211,51,1,2,20,1,1,1,2,1.0,2.8291444643236794,1,27,23.642547793546264
18.151891998089482,8.178617890201833,205,56,1,2,9,2,3,3,2,1.0,1.9007665574217698,1,50,26.330509888291317
6.815450552322006,2.597423353889622,169,5,2,1,5,3,1,1,1,1.0,2.117558536987543,4,50,9.412873906211628
2.5140209680198775,2.2037136908888693,290,58,3,2,13,3,2,2,1,1.0,1.0232292965201033,4,43,15.203713690888868
14.940001901316442,0.2560050172074469,287,18,1,0,19,2,2,1,1,0.5,2.159835790619544,4,28,19.256005017207446
11.85671045551569,17.595437265050656,25,18,1,0,11,2,3,1,1,0.3333333333333333,1.290198053030755,1,11,29.452147720566344
14.255901780875023,8.814643615673482,12,49,1,0,11,2,2,2,1,1.0,2.030552800973627,5,21,23.070545396548503
10.40788606008186,3.900252886410173,59,17,1,1,17,1,1,1,1,1.0,1.0663822788950883,1,10,20.900252886410172
1.6174901572852272,2.2896883076580044,250,24,3,0,16,1,1,1,2,1.0,0.4355174393064787,1,48,18.289688307658004
